央视频道,#genre#
2022年5月28日BYB X: Biloxi Brawl,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708942209923652_hlsb.m3u8?pkey=AAVU1scrDh8_okfH4cVwzVbgQgrrwk6K7bHRPOpn0idm_-20auKj03unq29xQ0VgXqwlx2WYxOSB5ktIaLwDy7Q2oE-Fq87m7de0JgE5eSh4xvc6jgI56wdmCrKw69VYPlA&ss=vp
2022年3月13日BYB 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/d248041c94479eb4-f5813c3199d0ec224e9297159bc47d35-hls_360p_2.m3u8?pkey=ABAD12d5FGI2-kwoBFjIE84fKlbTTjD9aJt9p7qeTzvh2g8hbGcgYNnqV_CFuHFNva46wqiRcdfmznWq60aLjL9buNsWQ7RCntHVFN6nkQsF1736Z8PNh31k0irSD9hVT_qvGm_5gHE48NJWDMyD193OUTb5kGAellx-rrh5AShyELh9M9NIiq-hrzQMuA_oCWRHGcurwC8HX69rljXgEMn2UFGoJi8s8kea2yIHG__RFm0uRxInVQ2FTLQMmDQMUV8&safety_id=AALufSf0OHCmkfb0zHi92cpK
2021年12月18日BYB 8期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/ade5d5139a9fb36a-962f87124f65c11059aad04765fe4796-hls_720p_2.m3u8?pkey=ABDYvLThjnVpKhR2KAHhEjgtp1mfQVWTF39_-8MM4hGdkUB0VYFuAO1bGR3ArZk0GxxEw11KFHeVGIrT6N3nuWJ2uzFElf-qAn54A-eyqAajqAbRAQpGGjXDDtMB8ifBOjJGthQyvfhcXfSqukghV5qDGjqv1SNpr71pijDIAFV65F91fZ0LztcvCKUj4Ugm2SwyI3l28lAZ-x0He1jOSBIkJmZEMcFLb2qBj6N4o0XaJ9LwmLAMxPn1so8AOm6iwEI&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月14日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/4a1fb4133a564fa2-da8342056b81cc088425bbc886c589c3-hls_720p_2.m3u8?pkey=ABAX_qP4_3ZVPMFWMX2WNERjozagDp922GyQNIQPnSwDLlzOUyMC3DIyRraORxB5menj267VkFB00p_6eG4jBR-6JUWZOx51t2NPFuH8MBEBsHjnSV0XPzuwn1UfX7bQIfU_fQbG93ApAhAXo7SsrQgQdiM4EBvWthElalxQNduiieg9DwY1NEPnNpPJe392QHQm0kS6vpBuESxZLwQv-Dj0BpfeuKmaeoFARH5ELNQnrsi4jWW70E06nZtXtOu2UaM&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月12日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/edd63a212be8b3af-e184dbdba3ec5883592182fc6f76dc62-hls_720p_2.m3u8?pkey=ABBz-rzDlhRU5HQSEIa_CrOE47_Z5JJW3DadtOpOc_kq0PdqWIrRAFLOB8eodgobAlwgahZa_Qx1rKwwSTQKT7ql9h3qFe0x0_a8Oxh-HVSlKNbLqOLStw5MEj7rGyyQ9xte2aRTCgQJhC7Y12HO2n_Rfc07ihSO7S3aKerYRW_ITBoQuOiaQ9JpgBm_g3JKMY1xHJQt7d0iGIqa2d6E2fBFX9iko74kIE86TwMg2G6cL5oeaNMWx0vpdBs9OTAu-ME&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年7月17日BYB 6期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/921301ac2925ae36-44c5bb65a285e29ee69c06bbf263a500-hls_720p_2.m3u8?pkey=ABDSRa_76bBmVJa88S6NgB3uQz-9sDAHIp3-XlPs2vRWYXI30dWa3x-U-G3WdM3LLoTf3Vs22OntN5la7mp_NGmNui-maGml_Dc6YT-eQQILb4NyIS0a_d_rlZr8MDAWQoHHsparVLB_7AxGbouB6F052W2CBqc68-5BGxsQpSu9NQ1_z7OhxEGQeX8Tw0SbQajj-JQydWAM7sAQnkUfv47kLOKTpbJX4Czq2Dw7_DORjqKHXUj9U_V-jRXltU2ACMo&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年5月16日BYB 5期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/fc016df0ae34461d-c3c73cac5122484de9182c74da3ba5cc-hls_720p_2.m3u8?pkey=ABBj-ZytTCHhGTa7P8Bc0cNTaQQRIQfeRZiO_qclNvTVYKDaWzXgp-Z6Lmdk9_4BS0JB-4VjRfeIKSAOxOhMJIfxUy_eb8I411EluVJDObKQkDzd-pThK5Htnoe6inUxoRYocKkcUy-4LwYyEZqQ5yZfk-d9XFnEZq0ZPi66D7NKSx_2KC9nbNSVM8LYQw0pnAmdeiP2lNigBjZkK4kHg4q99TocRPgILRUwXaM6_TetZZkmxSOyvJtlx04RITpJNxw&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年4月18日BYB 4期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c0b6b6e5bdfc5540-c76b47cfee7e5b9269f9738a30a9a7f6-hls_1080p_h264_6m_1.m3u8?pkey=ABAK7Y0QxqCMC0cUTPrzV1AoEix0Ahn2YayhHWbqK-DjOaWJn6p12IUqxtq_9W5LOuV9o_uy00Gwa_-NuEBvJm9thxHDB3rbQP8v07Ytkor_F6r2Q6gcV64mQeLDwUA_aJHSuqNd0mOU6vCmCjEPavTIgBh1zTKxS0Em7v-2F0YwVXsvNfkgkOQRbYyxd53D0ahgKXdDoIt_kTMSH5I0VmQBDcaOYP_PY2ZihelB35os97nBlS2YZoGjKV2ljOC2ACk&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年3月26日BYB 3期,https://txmov2.a.kwimgs.com/bs3/video-hls/5247538092340895591_hlsb.m3u8?pkey=AAU2yK82mXOWbCSgZDpoXnuAQu9K4bPuRMSb2QkNl4tsg-K2PWQTKvKs_kaw_sAhkiNAYZu2K_DHCnWZpFudNbIpLnGphgwopWFaDUqwHoLPAexiJCvuNA0X3mRqV5VZ1LY&ss=vp
2019年4月15日BYB 2期,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464341778897644_hlsb.m3u8?pkey=AAV1pLocyEHvJVAajZG_frpp0ItRiyzFpDYTkeJk-e7Jj9BMunyIEr45LBvraskJp5rTc4rxjVllAhf26rx9llItLVcWYjxUlUX18noC0EwoQIhSD067ZJKBvSRegqvZLrw&ss=vp
2019年2月14日BYB 1期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/388701ee3c046e44-c2931c73086e7319550aba2af3c99084-hls_1080p_h264_6m_1.m3u8?pkey=ABDc_uThb4OcRXaSvygNIymdpnvnFWQ3bFIuj2rsyghssWaOSecDoFGN8micsFUCZXyABqVGJA2Ef0l3sNVTp2O5rUtAljWZ0oseekRkKuKwRHhVLBlbkRANpSHJKFfBDk7sa_KaAJ4oVkqIGxODmOt0XHRFtL1GrmblTV9ZO-HngnLtFTQY6zQ_SjkSgYGESQIxjZadYG4Lx8NYenwTA-yWOu1yVLFyH4l1O-JxYGhqqKwBuCouGh513OsVfQp489k&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2024年3月9日武林风,https://media2.hndt.com/data_01/1/3/2024/03/11/0704e2e32ff05981422ab960e722892b/1766994972847058945_1920x1080_2000.m3u8
2024年3月2日武林风,https://txmov2.a.kwimgs.com/upic/2024/03/02/11/BMjAyNDAzMDIxMTEyMTVfMTIyOTE2ODQ1Ml8xMjYzMzk2NjUzMjJfMF8z_b_B81d8b4120d76490a2becf33b6c2ae39a.mp4?tag=1-1709354572-std-1-cj51uhutd2-e3dc8b97d8371db4&clientCacheKey=3x8xiwbr34xyzpy_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2024年2月17日武林风全球功夫盛典[2],https://txmov2.a.kwimgs.com/upic/2024/02/18/22/BMjAyNDAyMTgyMjA2NThfMTIyOTE2ODQ1Ml8xMjUzMjM0NzUyNDhfMF8z_b_B1f6af89654b31207047069499cea04d9.mp4?tag=1-1708267113-std-1-hbjoaahdyu-ecb9fa9bb60959a9&clientCacheKey=3xdqece4hixmv9w_b.mp4&tt=b&di=276c0430&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
武林风①,https://media2.hndt.com/data_01/1/3/2022/07/02/87f9a85d12bf30dd0c00d91489bfafad.mp4
武林风③,https://txmov2.a.yximgs.com/bs3/video-hls/5230931045761004318_hlsb.m3u8?pkey=AAVTKbr7pJ8xZ2oLnj2D_utkZtu68l5j3B0HGCAmoJda5-fVEzVWFCNOZ43xQmWN7DnRDPTHVhz1k8eE8OGAiVQKjvdjPlnqL9fJAHubPbSJ-If0h8PaVqVNfRZANTTZbQs
武林风④,https://txmov2.a.yximgs.com/upic/2022/06/17/22/BMjAyMjA2MTcyMjI0MDNfODQ0MzgwOTA1Xzc2OTk4MzUyNzc0XzBfMw==_b_B8af7c147dfba60f9d8979f50f97a2548.mp4?pkey=AAWK6nlIWTZ6Zu2gltJ3isDKlTRDtfkhBYez6e6Soa0vP5yQUooquyCQx9u8duylsXXQQHHdZBy85HgPH0an2n3eHTBUAJO-EabYJll0h0iUQxMx9RIbOkMug5NjTCa1rw4&tag=1-1655476891-
武林风⑤,https://txmov2.a.yximgs.com/bs3/video-hls/5188146847734472653_hlsb.m3u8?pkey=AAW27VnZYedosyOZQx1hvnIua23jOxawv4eaMNL4XvcZqVWo1YQOvrLWpOs5tXtczGlig5pmclRuE4UQzgYCRafDvB5DiaY5RH-oIvZZUBU_VJWmT_YCssFAH-JIRrTJRHE
2024年1月20日昆仑决95曼谷站,https://txmov2.a.kwimgs.com/upic/2024/01/22/00/BMjAyNDAxMjIwMDA3NDhfMTIyOTE2ODQ1Ml8xMjI2OTc5NjUwNzFfMF8z_b_B92b75adf9f382f2721bc4957beedcf10.mp4?tag=1-1705886318-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x5fscgmnj4pwbi_b.mp4&tt=b&di=175e494&bp=10001
2023年12月23日昆仑决格斗精英赛6苍南站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c344c87d9fa92dde-9d0cdcdd1b0e5d43e5d109a9d3541b15-hls_1080p_2.m3u8?pkey=ABCYV4c6mXdtmmO0qjDehAQSfJ-SXnR4tiMpDgOfd72LCqWm3Jpdq2EPu7G3-DsIIvXD3-k6BlAEeFjiQvqZTDLzlko1FdSr7Z9iOuDJkVeECMCy8qFg5YZQkn7YygC_aqUMXg3c_ZpYOxJBzE3GZN0SbiOHDcwKeRhUKRbPJqJa4PYRmkKD4nkx-TWRBybP9zdwnjG9VO46kGsVHMQTJN3u8gKsDNT7zsk_lH1dIXlA8vWtJzmjrXEPOToVMubpGFE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月25日昆仑决93铜陵站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c90e7b9b825957b5-006770ebfc2af4b6bea88555f21ab268-hls_1080p_h264_6m_1.m3u8?pkey=ABA0E8gvuhOkof2oekp4R0FmC5uid9U5KZvrpBj2fQbBVaHSylBYYj_i1VhAER7-7yJJNUq96wRKFVxbZUAr17MjZpE-BFLfWn1QLlZPD_kGglli_IH-6JJ3WMJfOiAn-U1uUholRRMm2l4rCn9FULFr0KJ2FhAiulLihL4hNl__w_1Dd5fDgZZNjHIt4Lwepesfd0ZsdvHkDFpN2o-A-NQ6Hn8YQP5eP-OJ_eiLvSzc7eWGaB9XcNaOCQMaImBTHpA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月21日昆仑决92北京站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9d6344739d152482-2323eb8dad74c03361d3121df29f5358-hls_1080p_2.m3u8?pkey=ABB6xMgUEJw_D7f_ZfM7H4Fnsu9Z-a-eqBTk7muJs3Yfck4dNZF4ofH5TBvzOUEhLGj0EiNwNPApM99WsEKNSq48UZNUVIu47ufIGx6k67PkSX7vvZ9MmhA43Xcyr9HHPqZtEWTj5VIrVPPEH8Of6_v8Bxhpv4pKs8Ew86gFRtCoJ5xtQjuT_LhXHB-GHApLIJqgMmKi8fle2z5QfYBB7dJG052nOM6DbKZqCzLxPm7-nR31nDY_CgyCKgD3MJZB7fE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月8日昆仑决89铜陵站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/fc29887a3a3189ab-1e290115d6ea745a4cc0c84dd943c764-hls_1080p_h264_6m_1.m3u8?pkey=ABAlAwoP6Ulg7s7DftGtz1V34jBJexRGbSEPUs0h-HNXlxnB_dyKKhFjQRZcxWZONdlMpCaTWoypu2y2i2N9UChiC4gYWFU1WmmbU_QTWyj4khDoxSJxwqqWAzVYZOik_jHTSyCVhpkdRZPM0BGpbD-w7q0IRPfQ5UmmYtsh60x8j148YoPHVUdFWnC8QWbWG3uJD9GABdkfhh8QqdSwTZz6YKuKcVPLA91b8exvcCYmbIcktoeO5clV44TZk_wTTjs&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2024年1月20日峨眉传奇45彭州,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896925730/merged_1705763346189_907287_11004_24801.m3u8
2024年1月20日峨眉传奇崛起之路1·彭州站第二场,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896915705/merged_1705737246290_95291_10683_17474.m3u8
2024年1月19日峨眉传奇崛起之路1·彭州站第一场,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896908076/merged_1705656486017_229447_847_13190.m3u8
2023年10月22日峨眉传奇-渝武魂·重庆站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/04ed8e82c2764110-eb68d2b1b2f1222642425ae32d7d78d9-hls_720p_2.m3u8?pkey=ABAbmbVchCDIDTuuGt986s2riPQMBrTBW5no2cIsUh-u3kmf7w6GFM-xLajfenZFI29cusXAbmU6a_8nsb0WMna4PEfKLiW5RCPY-CzwJEq3I8y2Vsv4FkftaEx5jWs2GkI9u6hQ303KQqfNV0OQeJCgnAbZfXupM-hoHVXSi4_qhyV13z7qF2p2Pt-cIwpQqByB_t9netFx04C7JMR16WV_xzC5RWW0QlShPF0vMORx1_NN5j_UcH6uoT5X9ZQ7jho&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年3月25日峨眉传奇·韩井杯青年格斗赛 - 战卡,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190065644369863_hlsb.m3u8?pkey=AAUtSh8lVa5atsfwmt_VmpKhFChM8bZ0NFs_alHHb6fkl4b17nONzTyVGbKVCG_1jEB42i9nkXrtRjvnsOT858N9gVVyTWVE9A5duY0Czo7l8EmNLZIwy--dT2UOBMMsKZo&ss=vp
2024年1月26日勇士的荣耀52-年终盛典,https://txmov2.a.kwimgs.com/upic/2024/01/28/09/BMjAyNDAxMjgwOTE0NTVfMTIyOTE2ODQ1Ml8xMjMzMTY4MjM0OTNfMF8z_b_B498a3711ba8dd13af177c9499869e337.mp4?tag=1-1706418584-std-1-q3leos7xtg-c47b276a3d33b26f&clientCacheKey=3xkp2r6zvdnh4u9_b.mp4&tt=b&di=276c0430&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月31日勇士的荣耀51-跨年盛典1,https://txmov2.a.kwimgs.com/upic/2024/01/23/19/BMjAyNDAxMjMxOTQ3MzlfMTIyOTE2ODQ1Ml8xMjI5NTM4OTUyNzVfMF8z_b_B22c4489fe155d9747dbf8e441b55ccde.mp4?tag=1-1706025080-std-1-clxjgvp656-dbd9400bd01e0735&clientCacheKey=3xdaju4h8zpg3yk_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月31日勇士的荣耀51-跨年盛典2,https://txmov2.a.kwimgs.com/upic/2024/01/07/12/BMjAyNDAxMDcxMjI0MTdfMTIyOTE2ODQ1Ml8xMjE1NDE2NjIwNzVfMF8z_b_Bc27d157f518ed54482b19d5a982496d5.mp4?tag=1-1704603981-std-1-r429uebz4n-869a65cf9b842831&clientCacheKey=3xtxp7z9tyqja2g_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年11月17日勇士的荣耀50期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/4142cbc9730304a8-bd693cbdc3cd93ec816a65684059974d-hls_1080p_h264_60_1.m3u8?pkey=ABAxC9nijC6DMIBHYR12RjVRhSdrVgZM8EJpFez3wKJz5MTKFFQrzAErwtsAXXlOmyMvfFSlnUS_QslafZUnQJEn-B_wW9C0fR5Hqrh6z7arQYti5mb17dqftEHpRuLcnnYZNp79O38zaRZOvJck0rIq-nFNjxlCM16-DoOqt1mUKQBpqb_cNQgGYdMLWAVT75CDHCj7RxVo14JaIZObbUYM8XClUwYtesdzWd2uGkqUVR4KQzup5Kpy0ZUhSsnBhv0&safety_id=AAIQ0qgWzY6VCR_ZTevKMWP9
2023年10月13日勇士的荣耀49期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/1e52e9c8adb5eb52-9d28403bb57a90667e9db4e6674fe0a3-hls_1080p_h264_60_1.m3u8?pkey=ABAs4kHtCjDL5gWFK7-Duy1fq9WU1ya1GoO13nw_1v8gxqcCcja6LlBjztVLTP98ddli-UKkXQY2v4MRGjj7CajOT54VGy0S4eQZtt-n7Qd1LGUOkUU6gu_JI8iOtgrfV5dmWybODB93Bo_SS5aMIee_5gAfX4nVc4i0ZyBMT6jGSCEHDZdLYubXOQCm_ZVZ4ARMyf2T_nGZsCn3WcQno_-fqG8RLF5bGiQvpCdjyaa5hugwvUUQCtwIKzQgetoNL8E&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月13日勇士的荣耀49期,https://txmov2.a.kwimgs.com/ksc1/QUa7eKpAB01yy5Jx0kiVlqsar0Q7BLRevxi1s-iJjZXtD9ydGe9WW0yFXptDvy111ofXOU3WCYqhDXpItFM9HF0ZicD-E5aKrAzJjASrouXPe4yUfDfv0gZtU3GT7U94CpPGV9j7AG5jYha0xqgql4oYEWg0eopm55faCMjFoAbjdo-bQkc-sQeM8uzmD3Sy.mp4?pkey=AAWMajXdxIfRR7quQ46bAhg3VErTyDppxD_GcRMwD_dUKTnQD5ynnqt76d9tjBq3nJrpc1silgQJ3iuPrH1vM1SRdG6YCz087GRhHDmvkO7b-L0BAh5arREydXa7Wgce20M&tag=1-1697244010-tube-1-cznyu4ym17-fc1a687b231b2f33&clientCacheKey=3xsc694dccpiwva_b.mp4&tt=b&di=2ac036af&bp=14081&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年10月11日勇士的崛起41期,https://txmov2.a.kwimgs.com/ksc1/WrVds-HnZ_yRi7Z66DfImVg1K5vW6LfQVf8ZZLCZGo6cIl87lUamTS_inVvOrTkcKWMKoZGQgk38z9r2-7KdaG1ez8cFMetWuhZbazaayXUE2QbGRW-yDKW5vPp8G8MC5OfLhTvTiuLV2bPLuQzLSxHWN3xU7_4wP5m25VrpkxujTPR9dBW3EGEZ9lLmgBLP.mp4?pkey=AAUj2d8ebtPSi7gAb9UiiPB-f2s_lnMmX2p3lm2mfQtX5-8C0PErFFwAu83OiUL8-BETkNJ03GCwRT0PYFkzMCFz2EIG-kI3KzNRPCu6UgTCxy14FqNQS8apVZR9DOpXAXk&tag=1-1697032872-tube-1-1i0swxixs9-c63618fb19fcaee9&clientCacheKey=3x5vr4ndyy9dzcy_b.mp4&tt=b&di=2b8e8c09&bp=14081&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
UFC格斗之夜①,https://txmov2.a.yximgs.com/bs3/video-hls/5189554226836202631_hlsb.m3u8?pkey=AAXSV7JAeO9odQjnMgyNIfPEebdRZsIbqDtZjPmCcngq2T3CpRqckqi4KWLMTP6c530T9vGf4V4Bhg9Zcy5rxoPU7dgU_WZCVRaBoyDNV2K2QZ93qPGe-Jav6ZOTDAYZP1k
UFC格斗①,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战①,https://txmov2.a.yximgs.com/bs3/video-hls/5232338420747548479_hlsb.m3u8?pkey=AAUR7Wp4cKw3MEaOyv0EwH0kj1gOlii1ZrT8SUp9YTncOWbLEHJbYU-x-Yhtke7HqUQ6yr6Pbju4qJrcU5aaMmCaVrtTQFSkIPT20ZtqAdq3HfUJDPL1s0y8u3JSO6prRNg
泰之战③,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/34378b42e3e24ee1-3df5d1ca280a33eaccd2770be028f6a8-hls_720p_2.m3u8?pkey=ABCDYFJSTiiZ1tDpFhypQIxzokOgBCEhbIo5T_S26NboLDyOFciN1mccYNCQQce6SliNQ-XoBFIKfeX2IS_C1sXXtbRLwVDDR4qyNW4NsBvJlTRspyB5nuEFJPaji5TIPQTnuu5Wgqrlvd0IBliMWyIwzz_Sl2W_7zbKbRAJxsQpvjOhI8yOwaJuImWvQ2GRp3tLEuauCdFB5Rl0zo9WqbS_JYu-ckvAZ5kgYtZ4NomZv5e4AcRqgho0TL0PtYuGVwI&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战⑥,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/88bdbc14d3dc1d91-c6662fa18365a97c8b74884f4b46c785-hls_720p_2.m3u8?pkey=ABAv3Yy3BJc67SZRCdTebHV0amKct-vhu29SSWYf_P7_UrYqPOKzh7MPjOaxb-yeUxxsOLCaiLbmj1woFbnBiKpnn7VA5hHlB3bnIY_Z1vbX3M6NNbZ7GdJzZF92LBOGXBo_237hvP0ykpF9UNqDw_jIKm5tsz5TWHnIz7afliuTWAIwrUzCQAY4Gtj4HAltzfcx-_JTnU6oW0jfVCrPP1KANjHdda-wHSfPhrFgNgZim9Rh00Xi7Ab5Wv4hxTfzxq8&safety_id=AALufSf0OHCmkfb0zHi92cpK

戏剧,#genre#
曲剧小戏《桑林收子》张晓英表演,http://gcw.bdcdn.shoujiduoduo.com/v/190617/2282c7e70fc99fe1e7e065e32b1ab2b9.mp4
河南曲剧《四郎探母》探母河南海连池曲剧团_,http://gcw.bdcdn.shoujiduoduo.com/v/191208/1aef74e8889ab9199f60927ac66b0885.mp4
马骐主演曲剧《背靴访帅》,http://gcw.bdcdn.shoujiduoduo.com/v/200831/2d7d5874b132f83b8f6d7c2e24ee3cdf.mp4
曲剧《李天方专辑》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d1a3c9f90719f7eebdafd964b7bcb8f8.mp4
洛阳市九都翠玲曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190429/2ef6445a1215cf06049cac61d72f201e.mp4
洛阳市九都翠玲曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201026/22e51c748600e5e42bc5a138c62c5160.mp4
刘艳丽演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190702/3e371e8c94d2e1070319298ce2f9c2b7.mp4
著名曲剧大师李天方《十八哭》经典再现！,http://gcw.bdcdn.shoujiduoduo.com/v/190304/7dc7811188639217fb8299804021325f.mp4
李天方、毕松萍表演曲剧《李豁子说媒》两口子把戏演绝了,http://gcw.bdcdn.shoujiduoduo.com/v/190404/fe8abd72959145ed7ca5b56342849b89.mp4
曲剧《卷席筒》海连池,http://gcw.bdcdn.shoujiduoduo.com/v/190527/315a044c2b9cf3a17e2b37ef09e21cd5.mp4
李天方,http://gcw.bdcdn.shoujiduoduo.com/v/190513/4a77c50ae75a653dfbf5396f45c592e3.mp4
河南海连池曲剧团_,http://gcw.bdcdn.shoujiduoduo.com/v/190218/c981286b5772c5c5351b202973680264.mp4
(曲剧借簪子_全场●平顶山市大涛曲剧团●★mp4_超清,http://gcw.bdcdn.shoujiduoduo.com/v/190428/002d8daebc70bfbe6e809d28b55084af.mp4
河南曲剧《五福临门》全场_,http://gcw.bdcdn.shoujiduoduo.com/v/200302/3b18c2c8f578035387fc737d88dd8f9e.mp4
新娘举刀吓坏李豁子,http://gcw.bdcdn.shoujiduoduo.com/v/201105/3e869cb57c096666978b871997e1781e.mp4
曲剧全集《惊蛰》-上集,http://gcw.bdcdn.shoujiduoduo.com/v/201105/8fb403bfce72a9ae63ec389b5c756092.mp4
李天方、毕松萍夫妇演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190419/9e086a2c7ef700f51bb480e522a947ae.mp4
曲剧《李豁子说媒》-_超清,http://gcw.bdcdn.shoujiduoduo.com/v/190325/3635fa4901fb8f63a26cf623a9c3c549.mp4
周玉珍演唱,http://gcw.bdcdn.shoujiduoduo.com/v/200317/7c101acea7a9514446426caaa0793840.mp4
南阳曲剧艺术中心,http://gcw.bdcdn.shoujiduoduo.com/v/191207/d25810bf3aa56d64dcfa0722c0682570.mp4
曲剧《李豁子离婚》选段李豁子接过来李天方（）,http://gcw.bdcdn.shoujiduoduo.com/v/201115/66568433507300287649a7579cfe59d0.mp4
“前日里咱的娘把药煎”,http://gcw.bdcdn.shoujiduoduo.com/v/200618/f72a7218b1eded2f2b7bf043176f92a7.mp4
曲剧名家李亚军、刘艳丽曲剧《寇准背靴》小花园送饭选段！,http://gcw.bdcdn.shoujiduoduo.com/v/200331/c24282ad8c68477224055f19d324b30e.mp4
南阳市高新曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/191122/98131f0938de177cb3ffbe7aa49f6632.mp4
曲剧全场戏《秦香莲后传》郑州市曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200603/56247f034823dd320f9094101489d73a.mp4
曲剧海连池曲剧团郭威反朝03,http://gcw.bdcdn.shoujiduoduo.com/v/190225/9fbb0cb5e5338b29f6d9946fd7051adb.mp4
曲剧下朝来一边走一边长叹李天方,http://gcw.bdcdn.shoujiduoduo.com/v/190718/664cfdec0eb7ae39b7ff5c3daab7729c.mp4
上,http://gcw.bdcdn.shoujiduoduo.com/v/190404/59e91848a56166a30a275089daf59b9a.mp4
乔华云演唱曲剧《王小赶脚》选场,http://gcw.bdcdn.shoujiduoduo.com/v/190524/74c592424d50fd8dda66f52b9b30a650.mp4
河南曲剧《四郎探母》探母一折_,http://gcw.bdcdn.shoujiduoduo.com/v/190505/a7900e9cbc6b71e46d7a1a895b103033.mp4
_高清,http://gcw.bdcdn.shoujiduoduo.com/v/190218/94ace5d3a1f02e68621b32b0b3477b9f.mp4
曲剧《秦香莲》方素珍、侯庆祥、李春景-河南省曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190907/9de92127ec2567101234d761b31c1a66.mp4
马骐版河南曲剧《背靴访帅》姜还是老的辣!,http://gcw.bdcdn.shoujiduoduo.com/v/200919/906b70f4cd6f3ad139a2d4986cc48a78.mp4
中原名丑张晓英曲剧《老两口玩浪漫》真搞笑！,http://gcw.bdcdn.shoujiduoduo.com/v/190330/4f21f789c48f1c4a9c739e26056a65af.mp4
